date,count,compound,neg,neu,pos,retweets_count,likes_count,replies_count,compound_weighted_replies,compound_weighted_likes,compound_weighted_retweets
2020-02-15,6,0.7173333333333334,0.032,0.7520000000000001,0.21599999999999997,920,1103,1496,0.7352089572192513,0.7708888485947416,0.7450991304347825
2020-02-16,4,0.9396,0.00675,0.6884999999999999,0.30499999999999994,559,727,445,0.9669640449438203,0.9464541953232463,0.9488289803220036
2020-02-17,3,0.9253,0.0,0.6673333333333334,0.33266666666666667,375,404,104,0.9258307692307691,0.9257574257425741,0.9258472
2020-02-18,5,0.81914,0.0546,0.6912,0.2542,460,458,586,0.7428279863481229,0.7648085152838427,0.7788923913043477
2020-02-19,1,0.9557,0.0,0.641,0.359,72,54,27,0.9557,0.9557,0.9557
2020-02-20,2,0.8074,0.0,0.835,0.165,132,69,16,0.8074,0.8074,0.8074
2020-02-21,4,0.730725,0.0,0.8722500000000001,0.12775,210,263,215,0.6826576744186047,0.7187657794676806,0.7093285714285713
2020-02-24,3,0.0,0.0,1.0,0.0,18,144,6,0.0,0.0,0.0
2020-02-25,2,0.8268,0.0,0.769,0.231,384,383,94,0.8268,0.8268,0.8268
2020-02-26,3,0.9450666666666666,0.0,0.6966666666666667,0.3033333333333333,432,434,502,0.9471458167330677,0.9461815668202764,0.9460694444444444
2020-02-27,6,0.4134,0.0,0.9245,0.0755,306,381,347,0.8125037463976945,0.5598803149606298,0.5917294117647058
2020-03-03,9,0.566711111111111,0.0,0.7724444444444445,0.22755555555555557,209,512,69,0.4560130434782608,0.5790638671875,0.45036746411483247
2020-03-05,1,-0.6249,0.17,0.83,0.0,28,77,0,,-0.6249,-0.6249
2020-03-07,3,0.5168,0.08900000000000001,0.754,0.157,39,86,3,0.5168,0.5168,0.5168
2020-03-08,2,0.39775,0.0265,0.8674999999999999,0.1055,141,136,153,0.7851013071895424,0.6609669117647058,0.5923936170212766
2020-03-10,1,0.658,0.043,0.837,0.121,83,80,133,0.658,0.658,0.658
2020-03-13,1,0.802,0.054,0.726,0.22,144,187,156,0.802,0.802,0.802
2020-03-14,5,0.81538,0.0,0.7878000000000001,0.2122,810,1056,1217,0.9095116680361546,0.901815340909091,0.9126766666666666
2020-03-18,2,0.8442,0.0,0.717,0.283,29,92,16,0.8442,0.8442,0.8442
2020-03-19,4,0.44485,0.0425,0.756,0.2015,267,344,346,0.9240820809248557,0.684415988372093,0.7665198501872659
2020-03-20,2,0.9538,0.0,0.629,0.371,222,213,92,0.9538,0.9538,0.9538
2020-03-21,2,0.9811,0.0,0.597,0.403,101,131,110,0.9811,0.9811000000000001,0.9811
2020-03-23,2,0.9578,0.0,0.621,0.379,164,188,290,0.9578,0.9578,0.9578000000000001
2020-03-24,3,0.7351,0.0,0.859,0.141,86,139,297,0.7351,0.7350999999999999,0.7351
2020-03-25,2,0.9413,0.0,0.676,0.324,145,174,286,0.9412999999999999,0.9413,0.9412999999999999
2020-03-26,2,0.9538,0.0,0.629,0.371,294,299,118,0.9538,0.9538,0.9538
2020-03-27,2,-0.3818,0.08,0.92,0.0,52,85,36,-0.3818,-0.3818,-0.38180000000000003
2020-03-28,7,0.9074142857142856,0.0,0.6981428571428572,0.3018571428571429,1157,1329,1367,0.9523207754206291,0.9433526711813391,0.9284317199654278
2020-03-29,2,0.9413,0.0,0.676,0.324,200,230,376,0.9413,0.9413000000000001,0.9412999999999999
2020-03-30,1,0.0,0.0,1.0,0.0,19,29,0,,0.0,0.0
2020-03-31,3,0.7351,0.0,0.859,0.141,118,194,354,0.7351,0.7351,0.7351000000000001
2020-04-01,2,0.9538,0.0,0.621,0.379,329,306,110,0.9538,0.9538,0.9538000000000001
2020-04-02,2,0.9413,0.0,0.701,0.299,241,256,414,0.9412999999999999,0.9413,0.9413
2020-04-03,2,0.9538,0.0,0.621,0.379,276,267,96,0.9537999999999999,0.9538,0.9538000000000001
2020-04-06,3,0.7351,0.0,0.859,0.141,133,195,387,0.7351,0.7350999999999999,0.7350999999999999
2020-04-07,4,0.4769,0.0,0.8105,0.1895,409,445,144,0.9405527777777777,0.8187676404494382,0.8908352078239608
2020-04-09,5,0.89742,0.0,0.7826000000000001,0.21739999999999998,427,456,164,0.948680487804878,0.9346756578947367,0.9428114754098361
2020-04-10,2,0.9413,0.0,0.701,0.299,211,238,394,0.9413,0.9413,0.9413
2020-04-11,10,0.8318099999999999,0.0106,0.7654,0.22399999999999998,1224,1611,1414,0.8390509900990099,0.8552564245810054,0.8391632352941176
2020-04-12,1,-0.8327,0.227,0.773,0.0,11,32,2,-0.8327,-0.8327,-0.8327000000000001
2020-04-14,2,0.9558,0.0,0.677,0.323,285,265,98,0.9557999999999999,0.9557999999999999,0.9558000000000001
2020-04-17,6,0.9355000000000001,0.005666666666666667,0.7143333333333333,0.27999999999999997,500,585,282,0.9492638297872339,0.9344948717948718,0.9390984
2020-04-18,4,0.234,0.0,0.9325,0.0675,299,352,442,0.8682352941176472,0.6940227272727273,0.7951304347826087
2020-04-20,4,0.8877,0.0,0.735,0.265,555,642,1204,0.8877,0.8877,0.8876999999999999
2020-04-22,2,0.9558,0.0,0.677,0.323,277,266,94,0.9558000000000001,0.9558,0.9558
2020-04-23,2,0.9413,0.0,0.701,0.299,135,149,242,0.9413,0.9413,0.9413
2020-04-24,7,0.7728,0.0,0.7855714285714284,0.21442857142857144,550,591,332,0.7551614457831325,0.7841329949238578,0.7890370909090909
2020-04-25,3,0.7096,0.0,0.866,0.134,122,188,315,0.7096,0.7096,0.7096
2020-04-26,2,0.9558,0.0,0.677,0.323,226,204,58,0.9558,0.9558000000000001,0.9558000000000001
2020-04-27,6,0.5478,0.0,0.8753333333333333,0.12466666666666666,151,606,48,0.6847500000000001,0.7294960396039605,0.5441721854304636
2020-04-28,4,0.9602999999999999,0.0,0.7170000000000001,0.28300000000000003,356,261,116,0.9607655172413794,0.9580758620689654,0.9593393258426967
2020-04-29,3,0.6363333333333333,0.0,0.8593333333333334,0.14066666666666666,154,145,70,0.8999571428571429,0.8491758620689656,0.5268344155844156
2020-05-01,3,0.8735333333333334,0.018333333333333333,0.8416666666666667,0.1396666666666667,175,116,145,0.875648275862069,0.8708896551724138,0.8847485714285716
2020-05-02,3,0.45846666666666663,0.03,0.8713333333333333,0.09866666666666668,916,934,440,0.44186000000000003,0.3473406852248394,0.3397181222707424
2020-05-03,3,0.7096,0.0,0.8690000000000001,0.131,77,119,456,0.7096,0.7095999999999999,0.7096
2020-05-05,1,0.8176,0.0,0.8,0.2,54,38,19,0.8176,0.8176,0.8176
2020-05-07,7,0.6851000000000002,0.056,0.7720000000000001,0.17199999999999996,116,280,28,0.6851000000000002,0.6851,0.6850999999999999
2020-05-09,1,0.9621,0.0,0.635,0.365,196,240,313,0.9621,0.9621,0.9621
2020-05-10,1,0.1779,0.054,0.878,0.069,374,302,307,0.1779,0.1779,0.1779
2020-05-12,1,-0.4941,0.162,0.72,0.118,267,207,121,-0.4941,-0.4941,-0.4941
2020-05-13,4,0.6908,0.0,0.84,0.16,260,318,412,0.6908,0.6908,0.6908
2020-05-15,3,0.7096,0.0,0.8690000000000001,0.131,87,162,381,0.7096000000000001,0.7095999999999999,0.7096000000000001
2020-05-18,4,0.765,0.0,0.833,0.167,134,130,220,0.765,0.765,0.765
2020-05-19,9,0.27773333333333333,0.0,0.9586666666666667,0.04133333333333333,180,351,62,0.5241096774193548,0.2065196581196581,0.27773333333333333
2020-05-20,1,0.0,0.0,1.0,0.0,3,28,10,0.0,0.0,0.0
2020-05-23,4,0.0,0.0,1.0,0.0,194,459,8,0.0,0.0,0.0
2020-05-28,4,0.8225,0.0,0.788,0.212,132,114,180,0.8225,0.8224999999999999,0.8225
2020-06-16,3,0.7639,0.0,0.852,0.148,302,145,24,0.7639,0.7639,0.7639000000000001
2020-06-18,3,0.7906,0.0,0.795,0.205,79,94,123,0.7906,0.7906,0.7905999999999999
2020-06-20,2,0.7587999999999999,0.0,0.8049999999999999,0.19499999999999998,159,210,223,0.9213999999999999,0.8439714285714286,0.8927660377358492
2020-06-23,3,0.7181000000000001,0.0,0.86,0.14,51,90,3,0.7181000000000001,0.7180999999999998,0.7180999999999998
2020-06-29,4,0.9366,0.082,0.574,0.344,132,184,184,0.9366,0.9366,0.9366
2020-07-01,3,-0.5423,0.123,0.844,0.033,216,70,6,-0.5423,-0.5423,-0.5423
2020-07-03,1,0.9235,0.0,0.721,0.279,295,327,319,0.9235,0.9234999999999999,0.9235
2020-07-04,3,0.8522,0.0,0.79,0.21,128,150,69,0.8522,0.8521999999999998,0.8522
2020-07-06,5,-0.16868,0.141,0.7689999999999999,0.0894,84,339,30,-0.16868,-0.06398849557522125,-0.04060357142857139
2020-07-07,7,0.26694285714285715,0.008571428571428572,0.9067142857142857,0.08471428571428571,548,547,54,0.3402981481481482,0.2782700182815357,0.17197244525547445
2020-07-08,22,0.63205,0.010454545454545454,0.8072272727272728,0.18231818181818185,529,1343,557,0.7053630161579892,0.5229333581533879,0.6124546313799621
2020-07-09,10,0.50864,0.0171,0.8436999999999999,0.1392,109,633,175,0.6128697142857144,0.5749112164296998,0.5214385321100917
2020-07-10,2,0.29569999999999996,0.0335,0.8685,0.0985,92,674,68,0.31621470588235295,0.31666439169139465,0.3172217391304347
2020-07-11,2,0.964,0.0,0.697,0.303,332,363,198,0.964,0.9640000000000001,0.964
2020-07-12,8,0.0,0.0,1.0,0.0,32,227,4,0.0,0.0,0.0
2020-07-13,6,0.0,0.0,1.0,0.0,1988,669,108,0.0,0.0,0.0
2020-07-14,18,0.3959777777777779,0.009833333333333333,0.8960555555555556,0.09411111111111113,7362,1918,568,0.7309707746478872,0.38153461939520333,0.30378962238522145
2020-07-15,9,0.6005333333333334,0.0,0.8817777777777778,0.1182222222222222,2464,1156,295,0.7520481355932207,0.5634630622837371,0.5319518668831169
2020-07-16,4,0.6599250000000001,0.0,0.839,0.161,18,181,24,0.6588,0.659421546961326,0.6588
2020-07-17,3,0.6789999999999999,0.035666666666666666,0.7463333333333333,0.21766666666666667,165,230,195,0.9043938461538461,0.779684347826087,0.893818181818182
2020-07-18,2,0.681,0.0,0.8315,0.1685,38,97,14,0.7691714285714285,0.7112237113402061,0.7459684210526316
2020-07-19,4,0.0,0.0,1.0,0.0,4,104,12,0.0,0.0,0.0
2020-07-20,2,0.9153,0.0,0.743,0.257,243,259,350,0.9153,0.9153,0.9153
2020-07-21,4,0.0,0.0,1.0,0.0,37,84,37,0.0,0.0,0.0
2020-07-22,1,0.3147,0.093,0.76,0.147,4,25,1,0.3147,0.3147,0.3147
2020-07-23,7,0.0,0.0,1.0,0.0,3467,1510,161,0.0,0.0,0.0
2020-07-25,26,0.2004115384615385,0.003923076923076923,0.9514999999999999,0.04457692307692308,8894,3885,704,0.5621021306818182,0.18208118404118404,0.14989263548459636
2020-07-26,6,0.45880000000000004,0.0,0.9210000000000002,0.079,3144,1286,156,0.45879999999999993,0.4588,0.45880000000000004
2020-07-27,9,0.21033333333333334,0.0,0.9461111111111111,0.05388888888888889,43,268,23,0.24691304347826085,0.2203791044776119,0.13206976744186044
2020-07-28,7,0.10347142857142858,0.0,0.9767142857142856,0.023285714285714288,3312,1443,306,0.0,0.019575675675675676,0.0006560688405797102
2020-07-29,1,0.6792,0.0,0.811,0.189,0,24,0,,0.6792000000000001,
2020-07-31,2,-0.5213,0.086,0.914,0.0,10,52,4,-0.5213,-0.5213,-0.5213
2020-08-01,3,0.9485,0.0,0.677,0.323,526,664,804,0.9485,0.9485,0.9485000000000001
2020-08-02,1,0.9153,0.0,0.743,0.257,119,133,170,0.9153,0.9153,0.9153
2020-08-03,6,0.8706666666666667,0.0,0.753,0.24700000000000003,806,963,1504,0.9601519946808511,0.9387480789200415,0.9599846153846154
2020-08-04,5,0.9228,0.0,0.7274,0.2726,924,850,1083,0.9553495844875347,0.9520141176470588,0.9454770562770561
2020-08-05,2,-0.7901,0.137,0.863,0.0,2,90,10,-0.7901,-0.7901000000000001,-0.7901
2020-08-07,9,0.008577777777777778,0.0,0.9971111111111112,0.0028888888888888888,1370,1574,816,0.0005676470588235295,0.003972808132147396,0.0010143065693430657
2020-08-08,6,0.34148333333333336,0.013833333333333335,0.9136666666666667,0.07250000000000001,417,448,674,0.43687774480712166,0.35958861607142856,0.42901390887290164
2020-08-09,5,0.4404,0.0,0.942,0.05800000000000001,453,384,605,0.4404,0.44039999999999996,0.44039999999999996
2020-08-10,1,0.7783,0.0,0.746,0.254,18,27,10,0.7783,0.7783,0.7783
2020-08-12,16,0.7933000000000001,0.0235,0.763625,0.21274999999999997,1636,1704,973,0.7955093525179858,0.8359692488262911,0.7720481662591685
2020-08-13,2,0.0,0.0,1.0,0.0,4,62,2,0.0,0.0,0.0
2020-08-16,10,0.52747,0.0,0.8553000000000001,0.1447,760,827,686,0.7991102040816327,0.6014454655380895,0.6236717105263159
2020-08-17,15,0.45406666666666673,0.0,0.9223333333333333,0.07766666666666668,1552,1969,1147,0.4594978204010463,0.4818377856780091,0.46495966494845364
2020-08-21,2,0.9153,0.0,0.762,0.238,183,211,254,0.9153,0.9153000000000001,0.9153
2020-08-23,4,0.238425,0.017,0.90925,0.07375000000000001,162,174,31,0.18573870967741934,0.2905729885057471,-0.09539938271604938
2020-08-24,1,0.5267,0.0,0.864,0.136,11,25,3,0.5267,0.5267,0.5267
2020-08-29,4,0.9117,0.0,0.76,0.24,201,380,131,0.9117,0.9117000000000001,0.9117
2020-08-31,1,0.0,0.0,1.0,0.0,536,216,24,0.0,0.0,0.0
2020-09-02,2,0.9153,0.0,0.762,0.238,115,131,168,0.9153,0.9153,0.9153
2020-09-03,2,0.6808,0.0,0.817,0.183,6,52,8,0.6808,0.6807999999999998,0.6808
2020-09-12,7,0.0,0.0,1.0,0.0,1385,2214,1015,0.0,0.0,0.0
2020-09-16,2,0.9531,0.0,0.723,0.277,12,58,2,0.9531,0.9531,0.9531
2020-09-25,6,0.14723333333333333,0.0,0.9625,0.0375,202,477,156,0.7135153846153846,0.47781383647798736,0.6647366336633662
2020-09-29,2,0.7665,0.0,0.843,0.157,884,541,185,0.7338081081081081,0.7787439926062847,0.8297036199095023
2020-09-30,1,0.8625,0.0,0.795,0.205,836,331,42,0.8625,0.8625,0.8625
2020-10-01,2,0.76505,0.0,0.7335,0.2665,81,298,22,0.8397909090909091,0.8257456375838925,0.8361
2020-10-03,3,0.0,0.0,1.0,0.0,9,63,0,,0.0,0.0
2020-10-04,3,0.6229,0.042,0.844,0.114,18,108,0,,0.6229,0.6229
2020-10-05,7,0.6302857142857142,0.0,0.8561428571428573,0.14385714285714285,83,395,54,0.6478666666666668,0.630886582278481,0.5692819277108434
2020-10-07,3,0.5399,0.042,0.87,0.08900000000000001,36,123,9,0.5399,0.5399,0.5399
2020-10-08,4,0.6126,0.0265,0.78225,0.19125,520,503,847,0.8018280991735538,0.700213916500994,0.7508507692307693
2020-10-10,5,0.4404,0.0,0.9389999999999998,0.061,552,524,815,0.44040000000000007,0.4404,0.4404
2020-10-13,5,-0.13578,0.021599999999999998,0.9783999999999999,0.0,463,626,405,-0.17265851851851854,-0.16845974440894568,-0.1583611231101512
2020-10-14,5,0.95472,0.0,0.7215999999999999,0.2784,592,642,1190,0.973937142857143,0.9641383177570094,0.971808445945946
2020-10-16,2,0.9426,0.0,0.769,0.231,1312,1337,854,0.9426,0.9426,0.9426
2020-10-19,6,0.9655666666666667,0.0,0.7183333333333334,0.2816666666666667,1263,1282,2029,0.9596913257762444,0.9583046801872076,0.9583711005542358
2020-10-20,2,0.9153,0.0,0.782,0.218,278,295,408,0.9153,0.9153000000000001,0.9153
2020-10-22,1,0.9812,0.0,0.661,0.339,115,140,208,0.9812,0.9812,0.9812
2020-10-25,1,-0.7351,0.117,0.883,0.0,6,30,2,-0.7351,-0.7351,-0.7351
2020-10-28,4,0.9741,0.0,0.708,0.292,411,457,1048,0.9741,0.9740999999999999,0.9741
2020-10-31,4,0.9741,0.0,0.704,0.296,519,584,827,0.9741,0.9740999999999999,0.9741000000000001
2020-11-01,5,0.19624,0.0,0.9321999999999999,0.0678,2720,2920,361,0.5680631578947368,0.036963013698630136,0.03895941176470588
2020-11-07,5,0.95038,0.0,0.7226,0.2774,671,638,1486,0.9713864064602961,0.9601579937304074,0.9680904619970194
2020-11-11,3,0.9741,0.0,0.7040000000000001,0.296,302,309,447,0.9741,0.9741,0.9741
2020-11-17,2,0.128,0.0,0.966,0.034,128,358,74,0.128,0.128,0.128
2020-11-18,3,0.7783000000000001,0.0,0.903,0.09700000000000002,3,66,24,0.7783000000000001,0.7782999999999999,0.7783000000000001
2020-11-19,3,0.9741,0.0,0.7040000000000001,0.296,373,389,621,0.9741000000000001,0.9741,0.9741
2020-11-21,3,0.851,0.0,0.79,0.21,647,816,435,0.851,0.851,0.851
2020-11-24,5,-0.0258,0.048,0.906,0.046,991,883,1711,-0.0258,-0.025799999999999997,-0.0258
2020-11-25,7,0.5731857142857143,0.0,0.8487142857142856,0.15128571428571427,481,726,698,0.9602212034383955,0.6946918732782369,0.846514760914761
2020-11-26,3,0.8225000000000001,0.0,0.83,0.17,32,162,21,0.8225,0.8225,0.8225
2020-11-27,6,0.5861833333333334,0.0,0.9168333333333334,0.08316666666666665,264,393,178,0.5807376404494381,0.5785063613231552,0.585357196969697
2020-11-28,3,0.296,0.0,0.956,0.044000000000000004,6,72,12,0.296,0.296,0.296
2020-11-30,7,0.8065,0.0,0.8011428571428569,0.19885714285714284,6003,4953,2192,0.7867733576642335,0.7074474863718958,0.7031773779776778
2020-12-05,7,0.8375285714285715,0.0,0.8051428571428573,0.19485714285714284,2901,2834,4726,0.7733319085907744,0.771616231474947,0.7766222337125129
2020-12-07,4,-0.8689,0.222,0.738,0.04,28,216,24,-0.8689,-0.8689,-0.8689
2020-12-08,1,0.4939,0.0,0.916,0.084,75,127,58,0.4939,0.49390000000000006,0.49390000000000006
2020-12-09,3,0.9574000000000001,0.0,0.699,0.301,165,219,234,0.9574,0.9574,0.9574
2020-12-10,3,0.9741,0.0,0.7040000000000001,0.296,312,318,432,0.9741,0.9740999999999999,0.9741
2020-12-13,1,0.5106,0.0,0.93,0.07,55,139,39,0.5106,0.5106,0.5106
2020-12-14,1,0.0,0.0,1.0,0.0,10,17,1,0.0,0.0,0.0
2020-12-16,6,0.020449999999999968,0.1025,0.8090000000000002,0.08849999999999998,295,417,471,0.6713248407643311,0.31489424460431653,0.5870386440677966
2020-12-17,3,0.9741,0.0,0.7040000000000001,0.296,349,356,444,0.9741000000000001,0.9740999999999999,0.9741000000000001
2020-12-18,1,0.6449,0.058,0.751,0.19,26,75,1,0.6449,0.6449,0.6449
2020-12-20,7,0.37725714285714285,0.0,0.9284285714285715,0.07157142857142858,138,533,12,0.32926666666666665,0.43311688555347094,0.47958405797101455
2020-12-21,5,0.5859,0.0,0.882,0.118,35,190,10,0.5859,0.5859,0.5859000000000001
2020-12-23,1,0.8957,0.0,0.78,0.22,32,71,13,0.8956999999999999,0.8957,0.8957
2020-12-25,4,0.9098,0.0,0.786,0.214,182,261,228,0.9098,0.9098,0.9097999999999999
2020-12-26,6,0.7942999999999999,0.025666666666666667,0.8056666666666666,0.16866666666666666,2340,2302,3240,0.7381696296296297,0.7424292788879235,0.7407923076923076
2020-12-27,2,0.0,0.0,1.0,0.0,26,191,12,0.0,0.0,0.0
2020-12-28,2,0.9741,0.0,0.704,0.296,410,432,577,0.9741,0.9741,0.9741
2021-01-01,10,0.19716,0.028499999999999998,0.9101000000000001,0.0613,329,1757,148,0.08589729729729731,0.09232282299373934,0.09370212765957447
2021-01-02,31,0.29729354838709676,0.020677419354838706,0.8928387096774192,0.08651612903225805,1175,3004,551,0.5175638838475498,0.2552218708388814,0.5863149787234045
2021-01-03,22,0.27664090909090916,0.011227272727272726,0.9083636363636365,0.0803181818181818,878,3022,361,0.14636371191135736,0.16457789543348775,0.19438086560364465
2021-01-04,16,0.4436312500000001,0.032937499999999995,0.8415,0.125625,845,1980,843,0.7563007117437719,0.4155242929292928,0.58043550295858
2021-01-05,7,-0.01725714285714286,0.03628571428571429,0.9258571428571428,0.038142857142857145,125,417,47,-0.04591489361702127,0.020855875299760192,0.060096000000000004
2021-01-06,5,0.5880799999999999,0.0,0.9048,0.09519999999999999,2404,2107,3493,0.7348895505296307,0.7155624584717609,0.7323479617304492
2021-01-07,12,-0.0936,0.0365,0.9635000000000001,0.0,107,532,104,-0.1296,-0.10556390977443608,-0.0734803738317757
2021-01-08,9,0.09065555555555556,0.07777777777777779,0.7766666666666665,0.14533333333333331,372,685,458,0.9567397379912662,0.3537671532846715,0.7479763440860212
2021-01-09,16,0.37504375,0.0085,0.857,0.134625,628,1149,698,0.9209885386819484,0.6155468233246301,0.7147708598726114
2021-01-10,20,0.38322,0.017899999999999996,0.8819999999999999,0.10010000000000001,555,2210,210,0.24663047619047615,0.25796479638009046,0.23514792792792794
2021-01-11,4,0.0,0.0,1.0,0.0,26,160,0,,0.0,0.0
2021-01-12,7,0.8759428571428572,0.019714285714285715,0.7531428571428573,0.22671428571428573,395,1046,543,0.9438961325966851,0.8535921606118548,0.9272817721518989
2021-01-14,10,0.05216999999999998,0.0372,0.9143000000000001,0.0485,124,583,27,0.09257777777777777,0.04957101200686106,0.0487766129032258
2021-01-15,4,0.0,0.0,1.0,0.0,52,84,0,,0.0,0.0
2021-01-16,15,0.09636666666666667,0.020466666666666664,0.9347333333333333,0.04459999999999999,149,889,35,0.1392342857142857,0.06615466816647919,0.15859194630872486
2021-01-17,4,0.32330000000000003,0.0,0.9077500000000001,0.09225,51,177,20,0.28206,0.31305988700564974,0.37870588235294117
2021-01-18,1,0.4545,0.0,0.931,0.069,18,35,1,0.4545,0.4545,0.45450000000000007
2021-01-19,11,0.40236363636363637,0.0,0.8697272727272728,0.13027272727272726,713,1328,730,0.9282791780821917,0.4238912650602409,0.6149259467040673
2021-01-20,4,0.6578999999999999,0.0,0.8627499999999999,0.13724999999999998,92,113,2,0.0,0.489058407079646,0.28604347826086957
2021-01-21,4,0.1779,0.078,0.832,0.091,20,156,4,0.1779,0.1779,0.1779
2021-01-22,11,0.4372181818181819,0.0,0.8848181818181817,0.11518181818181819,482,747,638,0.9455416927899686,0.6481140562248996,0.8373773858921164
2021-01-23,13,0.21426153846153848,0.02,0.9213076923076924,0.058692307692307696,121,531,10,0.3182,0.258509604519774,0.2630892561983471
2021-01-24,10,0.24399,0.010100000000000001,0.9177,0.0722,263,1373,124,0.22251290322580644,0.30779912600145665,0.134309505703422
2021-01-25,6,0.15445,0.0,0.957,0.043000000000000003,103,432,33,0.1965727272727273,0.20450324074074078,0.20693300970873788
2021-01-26,6,0.5314166666666665,0.034833333333333334,0.8146666666666667,0.15016666666666667,260,500,46,-0.06439347826086958,0.25708439999999994,0.2552576923076923
2021-01-27,16,0.49932499999999996,0.028249999999999994,0.8498125,0.12212500000000001,25731,84147,3225,0.6785718139534882,0.6776402272214103,0.678649282966072
2021-01-28,209,0.17348038277511962,0.041291866028708143,0.8687846889952153,0.08993779904306222,21035,82963,5191,0.07741333076478521,0.08023565444836854,0.06467472308058
2021-01-29,168,0.21561190476190484,0.03423809523809525,0.8788809523809523,0.08690476190476187,25152,81491,6063,0.5295991588322607,0.33250771741664725,0.39513692350508883
2021-01-30,85,0.23099411764705868,0.03508235294117648,0.8532941176470593,0.11164705882352938,12809,48930,4581,0.7778568871425451,0.8387119885550783,0.8331668202045436
2021-01-31,62,0.4721774193548389,0.01982258064516129,0.8343225806451613,0.14580645161290323,10822,30601,1784,0.31685526905829603,0.10373221790137573,0.12460820550729994
2021-02-01,53,0.1678754716981132,0.03779245283018868,0.8596603773584904,0.10252830188679246,3936,8644,3090,0.015152200647249191,0.11782767237390099,0.09863064024390243
2021-02-02,53,0.32553207547169816,0.018226415094339622,0.8777924528301887,0.10399999999999998,4302,12452,2334,0.6679395886889463,0.2833567057500804,0.4470986517898651
2021-02-03,47,0.32624893617021294,0.03185106382978724,0.8474255319148937,0.12065957446808512,1328,4180,485,0.6814608247422677,0.400833014354067,0.38179774096385544
2021-02-04,98,0.25849591836734703,0.036795918367346934,0.859469387755102,0.10374489795918371,5770,12594,1618,0.3399300988875154,0.29540271557884706,0.4538361005199308
2021-02-05,53,0.2601528301886792,0.028188679245283024,0.8654905660377358,0.10632075471698109,8744,23433,801,0.23296704119850187,0.006946319293304312,-0.01738325709057638
2021-02-06,105,0.25683142857142865,0.03877142857142856,0.8471523809523809,0.11410476190476193,7269,22598,942,0.3998304670912951,0.39644637136029726,0.24466956940431966
2021-02-07,180,0.3016827777777779,0.015349999999999999,0.8885722222222232,0.09607222222222224,14025,44763,3008,0.5204802526595748,0.3975977682460962,0.39456675935828883
2021-02-08,216,0.25020555555555535,0.03208796296296296,0.8738981481481487,0.09401851851851853,12753,59034,13741,0.1285446182956115,0.19465432293254734,0.2568065553203169
2021-02-09,191,0.3180722513089004,0.02229319371727749,0.8683193717277492,0.10937696335078526,9881,31195,3253,0.1919300338149401,0.5886154800448793,0.5188544074486388
2021-02-10,160,0.3289493749999999,0.021093749999999998,0.8650312499999997,0.11383125000000005,7001,21216,1845,0.28702108401084026,0.45709902432126726,0.3862465790601341
